AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2.51,15173.18,198.47,7086.04,2.76,7885.91,7885.91,0.0,0.0,organic,2017,HartfordSpringfield
2.25,18568.03,477.36,10235.91,15.13,7839.63,7839.63,0.0,0.0,organic,2017,HartfordSpringfield
2.49,13284.59,44.18,6007.49,4.14,7228.78,7224.94,3.84,0.0,organic,2017,HartfordSpringfield
2.0,26638.93,997.33,18975.35,5.51,6660.74,6618.65,42.09,0.0,organic,2017,HartfordSpringfield
2.6,11045.91,198.37,4395.88,12.4,6439.26,6439.26,0.0,0.0,organic,2017,HartfordSpringfield
2.42,13121.84,495.0,6057.25,0.0,6569.59,6538.95,30.64,0.0,organic,2017,HartfordSpringfield
2.48,13053.93,173.46,6545.48,0.0,6334.99,6005.87,329.12,0.0,organic,2017,HartfordSpringfield
2.04,24796.8,604.48,17563.18,45.65,6583.49,6460.53,122.96,0.0,organic,2017,HartfordSpringfield
2.57,13395.7,109.82,5604.12,1.4,7680.36,7680.36,0.0,0.0,organic,2017,HartfordSpringfield
2.17,13783.11,255.27,7325.0,4.19,6198.65,6179.25,19.4,0.0,organic,2017,HartfordSpringfield
2.18,13475.25,208.52,7176.67,1.39,6088.67,5968.56,120.11,0.0,organic,2017,HartfordSpringfield
1.56,39978.99,849.87,32225.71,0.0,6903.41,6224.38,679.03,0.0,organic,2017,HartfordSpringfield
2.35,9386.83,45.3,3547.5,12.36,5781.67,5751.16,30.51,0.0,organic,2017,HartfordSpringfield
1.79,14825.89,94.97,7579.97,23.39,7127.56,6806.51,321.05,0.0,organic,2017,HartfordSpringfield
2.43,9412.37,96.15,3494.43,9.62,5812.17,5602.31,209.86,0.0,organic,2017,HartfordSpringfield
2.44,9583.77,101.61,3410.7,9.61,6061.85,6038.97,22.88,0.0,organic,2017,HartfordSpringfield
2.43,11203.27,119.46,4601.08,6.87,6475.86,6277.53,198.33,0.0,organic,2017,HartfordSpringfield
2.43,9880.58,38.45,4063.04,17.85,5761.24,5593.41,167.83,0.0,organic,2017,HartfordSpringfield
2.44,11977.13,152.32,7697.1,12.35,4115.36,3947.64,167.72,0.0,organic,2017,HartfordSpringfield
1.36,25590.34,9524.47,114.02,0.0,15951.85,15635.18,316.67,0.0,organic,2017,Houston
1.55,26781.7,6743.83,136.22,0.0,19901.65,19811.65,90.0,0.0,organic,2017,Houston
1.53,27626.41,6972.28,66.92,0.0,20587.21,20577.21,10.0,0.0,organic,2017,Houston
1.51,26414.51,6333.93,118.99,0.0,19961.59,19911.59,50.0,0.0,organic,2017,Houston
1.56,25457.57,7042.76,178.32,0.0,18236.49,18166.49,70.0,0.0,organic,2017,Houston
1.56,20411.15,4935.65,26.45,0.0,15449.05,15429.05,20.0,0.0,organic,2017,Houston
1.56,24963.18,5928.62,75.49,0.0,18959.07,18955.74,3.33,0.0,organic,2017,Houston
1.68,25301.84,6158.94,57.13,0.0,19085.77,19085.77,0.0,0.0,organic,2017,Houston
1.82,20153.54,5256.51,49.26,0.0,14847.77,14847.77,0.0,0.0,organic,2017,Houston
1.82,22367.66,5552.59,163.01,0.0,16652.06,16652.06,0.0,0.0,organic,2017,Houston
1.82,23190.15,5592.53,28.86,0.0,17568.76,17568.76,0.0,0.0,organic,2017,Houston
1.82,27406.16,7026.42,70.66,0.0,20309.08,20309.08,0.0,0.0,organic,2017,Houston
1.84,23699.39,7124.21,56.18,0.0,16519.0,16519.0,0.0,0.0,organic,2017,Houston
1.89,23587.7,11150.15,8.31,0.0,12429.24,12429.24,0.0,0.0,organic,2017,Houston
1.91,28280.43,17784.07,43.62,0.0,10452.74,10449.41,3.33,0.0,organic,2017,Houston
1.92,23279.61,21890.54,64.81,0.0,1324.26,1320.93,3.33,0.0,organic,2017,Houston
1.8,12934.91,6537.25,20.37,0.0,6377.29,6377.29,0.0,0.0,organic,2017,Houston
1.85,16832.81,6566.3,58.92,0.0,10207.59,10207.59,0.0,0.0,organic,2017,Houston
1.89,31276.86,11013.0,67.22,0.0,20196.64,20189.98,6.66,0.0,organic,2017,Houston
1.57,18983.06,6268.52,28.56,0.0,12685.98,12565.99,119.99,0.0,organic,2017,Houston
1.39,26155.98,7796.25,22.34,0.0,18337.39,18327.39,10.0,0.0,organic,2017,Houston
1.4,37755.61,10486.19,21.84,0.0,27247.58,27247.58,0.0,0.0,organic,2017,Houston
1.41,34238.08,9681.29,11.89,0.0,24544.9,24541.57,3.33,0.0,organic,2017,Houston
1.41,40100.89,11852.73,26.26,0.0,28221.9,28221.9,0.0,0.0,organic,2017,Houston
1.41,33582.24,9407.53,87.45,0.0,24087.26,24087.26,0.0,0.0,organic,2017,Houston
1.08,45385.29,9747.26,15.97,0.0,35622.06,35612.06,10.0,0.0,organic,2017,Houston
1.21,46201.44,11775.69,189.83,0.0,34235.92,34210.39,25.53,0.0,organic,2017,Houston
1.3,34868.96,10016.43,33.98,0.0,24818.55,24814.11,4.44,0.0,organic,2017,Houston
1.03,42161.02,9790.57,82.0,0.0,32288.45,32199.56,88.89,0.0,organic,2017,Houston
1.02,55725.32,12374.58,31.98,0.0,43318.76,43269.9,48.86,0.0,organic,2017,Houston
1.11,50502.11,10986.31,40.1,0.0,39475.7,39413.32,62.38,0.0,organic,2017,Houston
1.19,44588.87,11166.37,16.15,0.0,33406.35,33339.07,67.28,0.0,organic,2017,Houston
1.39,37108.49,10501.86,12.01,0.0,26594.62,26523.44,71.18,0.0,organic,2017,Houston
1.39,33955.6,10106.86,14.14,0.0,23834.6,23749.3,85.3,0.0,organic,2017,Houston
1.25,36724.25,10306.19,14.17,0.0,26403.89,25913.73,490.16,0.0,organic,2017,Houston
1.18,28118.39,9703.57,38.49,0.0,18376.33,10563.19,7813.14,0.0,organic,2017,Houston
0.91,43226.49,9114.27,69.06,0.0,34043.16,13678.27,20364.89,0.0,organic,2017,Houston
0.88,60261.72,11936.8,133.14,0.0,48191.78,48107.57,84.21,0.0,organic,2017,Houston
0.93,40655.85,9013.96,1885.24,0.0,29756.65,27845.57,1911.08,0.0,organic,2017,Houston
0.92,52873.83,13047.37,55.35,0.0,39771.11,39629.89,141.22,0.0,organic,2017,Houston
0.9,61552.96,14157.0,134.96,0.0,47261.0,47189.51,71.49,0.0,organic,2017,Houston
0.87,50886.04,10922.3,38.53,0.0,39925.21,39122.96,802.25,0.0,organic,2017,Houston
0.92,52810.48,13678.39,40.61,0.0,39091.48,18616.19,20475.29,0.0,organic,2017,Houston
0.92,38739.84,9392.3,44.43,0.0,29303.11,25806.88,3496.23,0.0,organic,2017,Houston
0.91,43969.52,10310.15,22.14,0.0,33637.23,33637.23,0.0,0.0,organic,2017,Houston
0.89,41481.08,8836.46,167.97,0.0,32476.65,32476.65,0.0,0.0,organic,2017,Houston
0.92,33984.51,8043.9,57.63,1.99,25880.99,25880.99,0.0,0.0,organic,2017,Houston
0.93,30857.91,7458.6,18.05,0.0,23381.26,23381.26,0.0,0.0,organic,2017,Houston
0.93,33928.66,7985.23,303.14,0.0,25640.29,25640.29,0.0,0.0,organic,2017,Houston
0.94,35076.15,8152.04,748.06,0.0,26176.05,26176.05,0.0,0.0,organic,2017,Houston
0.95,30698.94,8281.17,13.75,0.0,22404.02,22397.35,6.67,0.0,organic,2017,Houston
1.07,20116.95,9041.57,47.04,0.0,11028.34,11028.34,0.0,0.0,organic,2017,Houston
1.4,10109.46,7550.89,58.71,0.0,2499.86,2499.86,0.0,0.0,organic,2017,Houston
1.45,9437.04,200.76,1231.56,0.0,8004.72,5566.32,2438.4,0.0,organic,2017,Indianapolis
1.4,8639.49,184.79,1688.99,0.0,6753.22,5043.12,1710.1,0.0,organic,2017,Indianapolis
1.38,8332.81,203.03,1370.79,0.0,6714.99,4720.6,1994.39,0.0,organic,2017,Indianapolis
1.42,7090.03,119.59,1112.3,0.0,5846.62,3869.19,1977.43,0.0,organic,2017,Indianapolis
1.42,8244.23,186.51,1155.5,0.0,6891.74,5247.5,1644.24,0.0,organic,2017,Indianapolis
1.44,7481.64,138.61,1004.78,0.0,6296.03,5150.91,1145.12,0.0,organic,2017,Indianapolis
1.42,6294.98,96.95,999.16,0.0,5158.34,3917.63,1240.71,0.0,organic,2017,Indianapolis
1.49,8255.79,186.3,1175.14,0.0,6861.81,4912.09,1949.72,0.0,organic,2017,Indianapolis
1.48,7741.56,141.41,794.48,0.0,6773.19,5320.5,1452.69,0.0,organic,2017,Indianapolis
1.54,6531.55,143.58,1167.86,0.0,5191.42,3953.63,1237.79,0.0,organic,2017,Indianapolis
1.48,9007.77,129.36,1196.31,0.0,7682.1,5690.13,1991.97,0.0,organic,2017,Indianapolis
1.57,10795.73,166.96,1439.7,0.0,9171.38,7466.67,1704.71,0.0,organic,2017,Indianapolis
1.69,8449.91,201.29,1298.56,0.0,6936.73,5440.34,1496.39,0.0,organic,2017,Indianapolis
1.68,7780.31,154.85,1188.01,0.0,6376.61,4453.01,1923.6,0.0,organic,2017,Indianapolis
1.75,7918.96,147.27,1288.65,0.0,6459.71,3930.37,2529.34,0.0,organic,2017,Indianapolis
1.73,8437.05,125.46,1242.04,0.0,7066.78,4410.62,2656.16,0.0,organic,2017,Indianapolis
1.69,8687.85,136.58,1330.54,0.0,7212.8,4741.31,2471.49,0.0,organic,2017,Indianapolis
1.73,8777.48,127.0,1069.32,0.0,7536.91,4241.52,3295.39,0.0,organic,2017,Indianapolis
1.62,8228.93,106.71,1378.46,0.0,6743.76,4350.93,2392.83,0.0,organic,2017,Indianapolis
1.64,8548.97,101.9,1173.7,0.0,7257.6,3982.21,3275.39,0.0,organic,2017,Indianapolis
1.41,8976.09,139.95,1290.13,0.0,7523.68,5339.72,2183.96,0.0,organic,2017,Indianapolis
1.45,8573.19,132.01,1644.3,0.0,6770.01,3840.62,2929.39,0.0,organic,2017,Indianapolis
1.49,9743.5,91.93,1707.14,0.0,7917.13,3929.12,3988.01,0.0,organic,2017,Indianapolis
1.6,10430.79,102.46,2950.41,0.0,7360.84,2825.97,4534.87,0.0,organic,2017,Indianapolis
1.48,10838.58,120.61,3149.03,0.0,6713.33,4037.21,2676.12,0.0,organic,2017,Indianapolis
1.38,6897.96,74.91,1186.42,0.0,5636.63,374.39,5262.24,0.0,organic,2017,Indianapolis
1.51,8181.42,137.4,1251.58,0.0,6792.44,959.33,5833.11,0.0,organic,2017,Indianapolis
1.34,7437.23,92.84,1210.57,0.0,6133.82,415.55,5718.27,0.0,organic,2017,Indianapolis
1.27,9207.8,135.37,1892.44,0.0,7179.99,421.08,6758.91,0.0,organic,2017,Indianapolis
0.84,15511.39,100.36,1100.69,0.0,14310.34,652.77,13657.57,0.0,organic,2017,Indianapolis
1.25,8668.35,152.13,1385.07,0.0,7131.15,1178.64,5952.51,0.0,organic,2017,Indianapolis
1.52,5391.5,153.14,1467.48,0.0,3770.88,1800.43,1970.45,0.0,organic,2017,Indianapolis
0.92,8759.49,76.82,1259.86,0.0,7422.81,2038.26,5384.55,0.0,organic,2017,Indianapolis
1.65,4231.54,128.17,1389.05,0.0,2714.32,1694.89,1019.43,0.0,organic,2017,Indianapolis
1.7,4734.57,137.53,2384.2,0.0,2212.84,423.62,1789.22,0.0,organic,2017,Indianapolis
1.77,2897.1,169.14,1505.98,0.0,1221.98,851.69,370.29,0.0,organic,2017,Indianapolis
1.62,4590.91,174.77,1385.03,0.0,3031.11,2357.22,673.89,0.0,organic,2017,Indianapolis
1.35,6451.24,226.81,1575.87,0.0,4648.56,1685.0,2963.56,0.0,organic,2017,Indianapolis
1.06,7728.45,301.9,1339.32,0.0,6087.23,1287.81,4799.42,0.0,organic,2017,Indianapolis
1.37,5834.51,98.64,1459.63,0.0,4276.24,1778.32,2497.92,0.0,organic,2017,Indianapolis
1.02,7706.59,107.76,1489.93,0.0,6108.9,1398.21,4710.69,0.0,organic,2017,Indianapolis
1.49,4239.49,131.29,1404.03,0.0,2704.17,1463.76,1240.41,0.0,organic,2017,Indianapolis
0.93,8510.89,156.05,1233.41,0.0,7121.43,1404.44,5716.99,0.0,organic,2017,Indianapolis
1.35,4647.85,96.65,1207.83,0.0,3343.37,1370.19,1973.18,0.0,organic,2017,Indianapolis
0.9,6549.33,107.56,1165.45,0.0,5276.32,972.23,4304.09,0.0,organic,2017,Indianapolis
1.24,4037.72,111.0,1233.6,0.0,2693.12,1370.45,1322.67,0.0,organic,2017,Indianapolis
1.15,4313.04,785.28,1389.26,0.0,2138.5,1268.81,869.69,0.0,organic,2017,Indianapolis
1.35,3551.43,568.01,1410.33,0.0,1573.09,959.37,613.72,0.0,organic,2017,Indianapolis
1.04,5571.99,222.81,1495.17,0.0,3854.01,1209.49,2644.52,0.0,organic,2017,Indianapolis
0.84,7308.25,139.19,1459.2,0.0,5709.86,1493.79,4216.07,0.0,organic,2017,Indianapolis
1.31,4021.54,168.82,1536.1,0.0,2316.62,1279.52,1037.1,0.0,organic,2017,Indianapolis
1.6,2916.96,189.89,1297.6,0.0,1429.47,1278.26,151.21,0.0,organic,2017,Indianapolis
1.76,1956.0,147.29,1025.37,0.0,783.34,614.99,168.35,0.0,organic,2017,Indianapolis
1.65,2023.95,44.23,496.69,5.06,1477.97,1431.11,46.86,0.0,organic,2017,Jacksonville
1.87,3639.23,80.45,643.63,3.77,2911.38,1784.19,1127.19,0.0,organic,2017,Jacksonville
1.61,2498.65,48.7,519.43,2.5,1928.02,1901.37,26.65,0.0,organic,2017,Jacksonville
1.59,2646.13,56.22,439.38,2.48,2148.05,2146.67,1.38,0.0,organic,2017,Jacksonville
1.8,2407.14,85.7,576.66,2.45,1742.33,1448.88,293.45,0.0,organic,2017,Jacksonville
1.87,2926.9,64.58,550.77,1.22,2310.33,1527.77,782.56,0.0,organic,2017,Jacksonville
1.94,3405.61,82.69,757.57,3.65,2561.7,1519.99,1041.71,0.0,organic,2017,Jacksonville
1.89,2438.21,66.6,547.37,2.42,1821.82,1792.22,29.6,0.0,organic,2017,Jacksonville
2.04,4224.3,115.85,890.62,2.41,3215.42,1938.89,1276.53,0.0,organic,2017,Jacksonville
2.16,2726.34,102.22,748.02,4.81,1871.29,758.89,1112.4,0.0,organic,2017,Jacksonville
2.02,2596.43,67.32,531.36,7.21,1990.54,1812.23,178.31,0.0,organic,2017,Jacksonville
2.55,1421.74,60.21,546.72,4.82,809.99,806.66,3.33,0.0,organic,2017,Jacksonville
2.31,1841.09,54.21,463.78,8.43,1314.67,1314.67,0.0,0.0,organic,2017,Jacksonville
2.99,2819.87,174.13,703.73,12.01,1930.0,1736.97,193.03,0.0,organic,2017,Jacksonville
2.57,5040.98,187.28,1310.93,0.0,3542.77,1314.76,2228.01,0.0,organic,2017,Jacksonville
2.58,3993.7,226.97,907.87,0.0,2858.86,786.67,2072.19,0.0,organic,2017,Jacksonville
2.35,4093.34,195.54,665.8,0.0,3232.0,2181.65,1050.35,0.0,organic,2017,Jacksonville
2.42,3200.72,195.87,675.34,4.81,2324.7,2289.98,34.72,0.0,organic,2017,Jacksonville
2.45,3332.02,332.58,1007.3,0.0,1992.14,1988.81,3.33,0.0,organic,2017,Jacksonville
2.48,2855.78,302.4,1483.2,2.4,1067.78,1067.78,0.0,0.0,organic,2017,Jacksonville
2.0,1764.35,87.99,447.2,3.62,1225.54,1222.21,3.33,0.0,organic,2017,Jacksonville
2.09,1552.26,83.93,489.38,1.18,977.77,977.77,0.0,0.0,organic,2017,Jacksonville
1.78,2426.94,114.54,511.3,0.0,1801.1,1784.43,16.67,0.0,organic,2017,Jacksonville
2.04,1971.67,121.1,583.91,0.0,1266.66,1266.66,0.0,0.0,organic,2017,Jacksonville
2.11,1646.15,73.93,553.26,1.19,1017.77,1014.44,3.33,0.0,organic,2017,Jacksonville
2.06,2988.47,166.12,1342.09,3.59,1476.67,1476.67,0.0,0.0,organic,2017,Jacksonville
2.25,4778.95,435.04,2975.76,3.6,1364.55,1357.88,6.67,0.0,organic,2017,Jacksonville
2.25,4087.75,512.79,2421.93,0.0,1153.03,1149.69,3.34,0.0,organic,2017,Jacksonville
2.23,4177.79,551.12,2353.13,2.42,1271.12,1269.44,1.68,0.0,organic,2017,Jacksonville
2.12,2568.09,984.87,251.09,3.66,1328.47,1328.47,0.0,0.0,organic,2017,Jacksonville
2.2,4409.48,1263.85,126.02,7.27,3012.34,3012.34,0.0,0.0,organic,2017,Jacksonville
2.09,5786.49,1322.11,165.26,6.12,4293.0,4070.95,222.05,0.0,organic,2017,Jacksonville
2.07,5056.03,1260.8,146.98,8.72,3639.53,3252.01,387.52,0.0,organic,2017,Jacksonville
2.22,4709.07,3021.33,242.81,8.76,1436.17,1433.39,2.78,0.0,organic,2017,Jacksonville
1.75,3987.53,1182.72,158.85,2.5,2643.46,620.0,2023.46,0.0,organic,2017,Jacksonville
2.07,2473.97,1050.08,127.02,0.0,1296.87,525.55,771.32,0.0,organic,2017,Jacksonville
1.72,4125.63,2785.0,291.37,6.31,1042.95,1023.33,19.62,0.0,organic,2017,Jacksonville
2.07,3193.74,736.16,214.13,11.4,2232.05,593.33,1638.72,0.0,organic,2017,Jacksonville
2.07,2942.87,1083.93,337.22,12.68,1509.04,424.4,1084.64,0.0,organic,2017,Jacksonville
1.43,6642.01,780.86,168.87,7.62,5684.66,3139.11,2545.55,0.0,organic,2017,Jacksonville
1.47,4455.27,682.39,192.24,10.18,3570.46,1867.31,1703.15,0.0,organic,2017,Jacksonville
1.58,3608.19,581.24,106.6,5.08,2915.27,568.89,2346.38,0.0,organic,2017,Jacksonville
1.7,3349.83,635.64,115.92,5.1,2593.17,345.56,2247.61,0.0,organic,2017,Jacksonville
1.67,2930.17,854.82,95.83,1.28,1978.24,141.11,1837.13,0.0,organic,2017,Jacksonville
1.68,3160.21,749.78,118.04,0.0,2292.39,323.54,1968.85,0.0,organic,2017,Jacksonville
1.74,3179.09,857.14,147.79,1.27,2172.89,1136.68,1036.21,0.0,organic,2017,Jacksonville
1.48,4296.53,757.2,137.22,0.0,3402.11,2528.9,873.21,0.0,organic,2017,Jacksonville
1.72,3417.56,913.99,112.02,6.36,2385.19,464.44,1920.75,0.0,organic,2017,Jacksonville
1.39,3608.79,238.27,58.03,16.05,3296.44,432.22,2864.22,0.0,organic,2017,Jacksonville
1.23,4964.5,296.3,67.34,20.81,4580.05,1396.67,3183.38,0.0,organic,2017,Jacksonville
1.25,4618.57,338.85,97.16,14.57,4167.99,1172.22,2995.77,0.0,organic,2017,Jacksonville
1.26,4079.99,325.5,108.5,0.0,3645.99,1050.0,2595.99,0.0,organic,2017,Jacksonville
1.24,3707.67,245.43,38.31,2.39,3421.54,910.0,2511.54,0.0,organic,2017,Jacksonville
1.55,9413.05,1479.66,1733.93,0.0,6199.46,6190.31,9.15,0.0,organic,2017,LasVegas
1.89,8393.5,1385.31,1425.12,0.0,5583.07,5555.33,27.74,0.0,organic,2017,LasVegas
1.94,7541.05,1104.72,1479.8,0.0,4956.53,4932.2,24.33,0.0,organic,2017,LasVegas
1.68,8602.41,1318.35,1602.11,0.0,5681.95,5651.78,30.17,0.0,organic,2017,LasVegas
1.56,8048.35,1471.55,1226.52,0.0,5350.28,5330.41,19.87,0.0,organic,2017,LasVegas
1.95,6599.52,1613.28,1302.68,0.0,3683.56,3683.56,0.0,0.0,organic,2017,LasVegas
1.95,7753.84,1387.57,1452.61,0.0,4913.66,4894.09,19.57,0.0,organic,2017,LasVegas
1.79,8252.87,1320.88,1398.84,0.0,5533.15,5504.25,28.9,0.0,organic,2017,LasVegas
1.83,7034.87,1540.11,1637.33,0.0,3857.43,3852.92,4.51,0.0,organic,2017,LasVegas
1.93,7138.49,1136.5,1084.34,0.0,4917.65,4908.26,9.39,0.0,organic,2017,LasVegas
1.83,7131.28,1255.39,358.12,0.0,5517.77,5486.54,31.23,0.0,organic,2017,LasVegas
1.99,6132.37,1113.04,173.88,0.0,4845.45,4780.24,65.21,0.0,organic,2017,LasVegas
2.25,6511.51,1223.09,194.14,0.0,5094.28,5038.49,55.79,0.0,organic,2017,LasVegas
2.24,5291.89,1055.34,115.35,0.0,4121.2,4037.32,83.88,0.0,organic,2017,LasVegas
2.25,5491.29,1048.15,145.0,0.0,4298.14,4281.47,16.67,0.0,organic,2017,LasVegas
2.39,5487.1,1148.88,131.26,0.0,4206.96,4200.29,6.67,0.0,organic,2017,LasVegas
2.59,6984.87,1027.67,1970.77,0.0,3986.43,3968.34,18.09,0.0,organic,2017,LasVegas
2.64,6091.55,905.07,1999.56,0.0,3186.92,3120.9,66.02,0.0,organic,2017,LasVegas
2.47,10410.14,1804.67,2506.22,0.0,6099.25,6061.61,37.64,0.0,organic,2017,LasVegas
2.43,7716.25,1214.19,2783.49,0.0,3718.57,3699.15,19.42,0.0,organic,2017,LasVegas
2.05,6042.06,913.51,2538.57,0.0,2589.98,2520.14,69.84,0.0,organic,2017,LasVegas
1.74,10124.07,1959.22,2514.13,0.0,5650.72,5623.09,27.63,0.0,organic,2017,LasVegas
1.72,10422.68,1859.58,2464.2,0.0,6098.9,6056.82,42.08,0.0,organic,2017,LasVegas
1.89,8527.21,1379.57,2862.27,0.0,4285.37,4248.87,36.5,0.0,organic,2017,LasVegas
1.89,8618.45,1296.04,2815.04,0.0,4507.37,4443.63,63.74,0.0,organic,2017,LasVegas
1.82,11229.95,1693.33,4245.64,0.0,5290.98,4986.88,304.1,0.0,organic,2017,LasVegas
1.73,11015.7,1952.02,2930.62,0.0,6133.06,4359.15,1773.91,0.0,organic,2017,LasVegas
1.67,10909.04,1963.82,3093.37,0.0,5851.85,2404.38,3447.47,0.0,organic,2017,LasVegas
1.76,10353.67,1706.85,3322.38,0.0,5324.44,1909.65,3414.79,0.0,organic,2017,LasVegas
1.74,11473.1,2058.67,2749.59,0.0,6664.84,2823.89,3840.95,0.0,organic,2017,LasVegas
1.72,13517.21,2283.25,2943.11,0.0,8290.85,4071.86,4218.99,0.0,organic,2017,LasVegas
1.74,9789.43,1872.87,2730.95,1.28,5184.33,943.54,4240.79,0.0,organic,2017,LasVegas
1.95,8671.15,2887.66,3339.62,0.0,2443.87,753.66,1690.21,0.0,organic,2017,LasVegas
1.89,8090.29,3039.0,2852.86,0.0,2198.43,560.0,1638.43,0.0,organic,2017,LasVegas
2.03,8314.41,2767.64,3687.6,0.0,1859.17,389.78,1469.39,0.0,organic,2017,LasVegas
1.98,7545.18,1049.39,4429.33,2.58,2063.88,437.22,1626.66,0.0,organic,2017,LasVegas
1.67,9911.75,1121.34,5184.26,0.0,3606.15,888.21,2717.94,0.0,organic,2017,LasVegas
1.32,14406.27,1471.8,3773.11,0.0,9161.36,8550.64,610.72,0.0,organic,2017,LasVegas
1.24,17575.92,1623.51,3932.58,0.0,12019.83,11935.27,84.56,0.0,organic,2017,LasVegas
1.19,17183.94,1691.21,3619.37,0.0,11873.36,11740.27,133.09,0.0,organic,2017,LasVegas
1.21,17776.08,1879.08,4266.97,0.0,11630.03,11468.09,161.94,0.0,organic,2017,LasVegas
1.27,17048.64,2548.8,4383.36,0.0,10116.48,7885.12,2231.36,0.0,organic,2017,LasVegas
1.16,21402.16,2478.71,4691.98,0.0,14231.47,13805.95,425.52,0.0,organic,2017,LasVegas
1.01,20701.89,2110.61,5897.56,0.0,12693.72,12277.2,416.52,0.0,organic,2017,LasVegas
1.09,25937.71,2174.39,9684.7,0.0,14078.62,13934.92,143.7,0.0,organic,2017,LasVegas
1.15,17954.08,1900.85,3776.59,0.0,12276.64,11577.52,699.12,0.0,organic,2017,LasVegas
1.18,21977.83,2228.74,5528.66,2.66,14217.77,14188.24,29.53,0.0,organic,2017,LasVegas
1.23,17104.45,1662.7,4924.57,0.0,10517.18,10505.41,11.77,0.0,organic,2017,LasVegas
1.31,11638.55,1129.81,3211.73,9.28,7287.73,7258.26,29.47,0.0,organic,2017,LasVegas
1.34,10312.75,1117.76,3189.79,0.0,6005.2,5992.65,12.55,0.0,organic,2017,LasVegas
1.39,9442.83,941.79,2918.63,0.0,5582.41,5582.41,0.0,0.0,organic,2017,LasVegas
1.22,10641.19,1287.54,2376.07,0.0,6977.58,6938.25,39.33,0.0,organic,2017,LasVegas
1.36,9563.83,997.48,2950.94,0.0,5615.41,5478.55,136.86,0.0,organic,2017,LasVegas
1.74,78872.75,15369.81,20722.83,0.0,42780.11,42693.41,86.7,0.0,organic,2017,LosAngeles
1.8,69804.27,8580.98,24465.55,0.0,36757.74,36706.18,51.56,0.0,organic,2017,LosAngeles
1.7,64716.36,9069.25,24736.13,0.0,30910.98,30852.65,58.33,0.0,organic,2017,LosAngeles
1.78,69862.39,15944.09,19669.57,0.0,34248.73,34216.92,31.81,0.0,organic,2017,LosAngeles
1.77,71010.03,7976.44,23155.32,0.0,39878.27,39864.21,14.06,0.0,organic,2017,LosAngeles
2.01,59523.55,6444.55,21218.64,0.0,31860.36,31835.6,24.76,0.0,organic,2017,LosAngeles
1.99,61451.23,6477.51,19956.35,0.0,35017.37,35003.39,13.98,0.0,organic,2017,LosAngeles
1.98,62337.67,8390.23,17805.25,0.0,36142.19,36097.73,44.46,0.0,organic,2017,LosAngeles
1.72,73723.79,7315.42,31324.47,0.0,35083.9,35048.65,35.25,0.0,organic,2017,LosAngeles
1.99,67050.78,8078.35,19540.98,0.0,39431.45,39411.01,20.44,0.0,organic,2017,LosAngeles
1.99,68637.55,7845.81,20466.32,0.0,40325.42,40286.28,39.14,0.0,organic,2017,LosAngeles
2.12,57490.8,6151.13,16592.03,0.0,34747.64,34691.59,56.05,0.0,organic,2017,LosAngeles
2.28,59194.04,5549.94,22828.93,0.0,30815.17,30769.51,45.66,0.0,organic,2017,LosAngeles
2.1,65405.61,8450.82,26774.86,0.0,30179.93,30158.69,21.24,0.0,organic,2017,LosAngeles
2.03,73696.3,12051.52,29225.85,1.59,32417.34,32377.02,40.32,0.0,organic,2017,LosAngeles
2.32,64855.01,12786.21,24889.5,0.0,27179.3,27160.25,19.05,0.0,organic,2017,LosAngeles
2.32,64680.12,11202.9,25484.11,0.0,27993.11,27987.79,5.32,0.0,organic,2017,LosAngeles
2.11,70419.78,10621.24,27740.88,0.0,32057.66,32041.66,16.0,0.0,organic,2017,LosAngeles
2.37,63222.41,11685.86,20166.84,0.0,31369.71,31337.34,32.37,0.0,organic,2017,LosAngeles
2.16,75146.55,10649.2,18026.76,0.0,46470.59,46450.59,20.0,0.0,organic,2017,LosAngeles
2.04,72817.55,10764.58,16810.19,0.0,45242.78,45097.35,145.43,0.0,organic,2017,LosAngeles
2.1,67080.63,9064.57,19027.84,0.0,38988.22,38021.3,966.92,0.0,organic,2017,LosAngeles
2.1,67790.94,9903.04,18850.52,0.0,39037.38,39001.29,36.09,0.0,organic,2017,LosAngeles
2.07,70179.47,9095.61,24077.08,0.0,37006.78,36988.35,18.43,0.0,organic,2017,LosAngeles
2.02,75021.72,10041.65,24449.24,0.0,40530.83,40510.47,20.36,0.0,organic,2017,LosAngeles
1.42,120562.92,11868.34,28851.85,0.0,79842.73,79833.93,8.8,0.0,organic,2017,LosAngeles
1.46,109111.93,11056.28,28190.18,0.0,69865.47,69737.02,128.45,0.0,organic,2017,LosAngeles
1.37,109872.63,10376.87,24717.88,0.0,74777.88,72884.61,1893.27,0.0,organic,2017,LosAngeles
1.37,108808.01,11413.1,24268.07,0.0,73126.84,66783.78,6343.06,0.0,organic,2017,LosAngeles
1.35,106703.23,11619.31,25530.21,0.0,69553.71,69461.64,92.07,0.0,organic,2017,LosAngeles
1.28,128923.07,12603.26,37820.46,0.0,78499.35,78481.95,17.4,0.0,organic,2017,LosAngeles
1.37,122886.52,11731.8,29593.14,0.0,81561.58,81486.37,75.21,0.0,organic,2017,LosAngeles
1.42,114120.43,10947.18,30522.45,0.0,72650.8,72518.58,132.22,0.0,organic,2017,LosAngeles
