"pollution","dew","temp","press","wnd_dir","wnd_spd","snow","rain","Year","Month (number)","Hour"
47,3,6,1024,1,2.67,0,0,2014,10,2
52,4,7,1024,3,0.89,0,0,2014,10,3
73,4,7,1024,1,0.89,0,0,2014,10,4
111,3,8,1024,1,1.78,0,0,2014,10,5
104,3,8,1024,1,2.67,0,0,2014,10,6
90,3,8,1024,1,3.12,0,0,2014,10,7
84,3,9,1025,1,4.01,0,0,2014,10,8
79,2,10,1025,1,4.9,0,0,2014,10,9
83,3,10,1024,1,5.79,0,0,2014,10,10
92,4,11,1024,1,6.68,0,0,2014,10,11
104,5,11,1023,0,1.79,0,0,2014,10,12
100,6,12,1022,0,3.58,0,0,2014,10,13
101,6,13,1021,0,6.71,0,0,2014,10,14
86,6,13,1021,0,9.84,0,0,2014,10,15
85,7,13,1020,0,11.63,0,0,2014,10,16
83,7,12,1020,0,13.42,0,0,2014,10,17
97,6,12,1020,3,1.79,0,0,2014,10,18
117,7,12,1020,3,3.58,0,0,2014,10,19
124,7,12,1020,1,0.89,0,0,2014,10,20
127,7,12,1020,1,1.78,0,0,2014,10,21
132,7,11,1020,1,2.23,0,0,2014,10,22
130,7,12,1019,1,2.68,0,0,2014,10,23
126,8,12,1019,3,0.89,0,0,2014,10,0
119,8,11,1019,1,0.89,0,0,2014,10,1
108,7,12,1018,0,0.89,0,0,2014,10,2
108,7,11,1018,1,0.89,0,0,2014,10,3
102,8,11,1017,2,0.89,0,0,2014,10,4
110,8,11,1017,2,1.78,0,0,2014,10,5
113,8,11,1017,1,0.89,0,0,2014,10,6
108,8,12,1017,1,1.78,0,0,2014,10,7
116,8,12,1017,3,1.79,0,0,2014,10,8
130,7,13,1017,2,3.13,0,0,2014,10,9
134,7,14,1016,3,1.79,0,0,2014,10,10
136,7,15,1016,1,0.89,0,0,2014,10,11
145,7,15,1015,1,1.78,0,0,2014,10,12
149,7,16,1014,1,2.67,0,0,2014,10,13
133,8,16,1013,1,3.56,0,0,2014,10,14
143,8,16,1012,0,1.79,0,0,2014,10,15
149,8,16,1012,0,3.58,0,0,2014,10,16
164,8,14,1012,0,5.37,0,0,2014,10,17
170,9,13,1012,1,0.45,0,0,2014,10,18
174,9,12,1013,1,1.34,0,0,2014,10,19
191,9,10,1013,1,2.23,0,0,2014,10,20
196,9,9,1013,0,0.89,0,0,2014,10,21
195,8,9,1013,0,1.78,0,0,2014,10,22
214,8,9,1013,3,0.89,0,0,2014,10,23
227,8,9,1012,2,0.89,0,0,2014,10,0
217,9,10,1012,1,0.89,0,0,2014,10,1
195,8,9,1012,2,1.79,0,0,2014,10,2
183,8,9,1012,2,3.58,0,0,2014,10,3
179,8,8,1012,2,5.37,0,0,2014,10,4
191,7,8,1012,2,7.16,0,0,2014,10,5
178,7,8,1012,2,8.95,0,0,2014,10,6
183,7,8,1012,2,10.74,0,0,2014,10,7
185,8,10,1012,2,12.53,0,0,2014,10,8
192,9,12,1013,2,15.66,0,0,2014,10,9
199,10,14,1013,2,18.79,0,0,2014,10,10
231,11,16,1012,1,0.89,0,0,2014,10,11
253,12,17,1011,1,1.78,0,0,2014,10,12
281,12,17,1010,1,2.67,0,0,2014,10,13
294,12,18,1010,0,1.79,0,0,2014,10,14
317,12,17,1009,0,3.58,0,0,2014,10,15
318,12,17,1009,0,5.37,0,0,2014,10,16
323,12,15,1010,0,6.26,0,0,2014,10,17
339,11,13,1011,3,0.89,0,0,2014,10,18
341,12,13,1011,1,0.45,0,0,2014,10,19
346,11,12,1011,3,0.89,0,0,2014,10,20
356,10,10,1012,1,0.89,0,0,2014,10,21
383,10,11,1011,3,0.89,0,0,2014,10,22
363,10,11,1011,1,0.45,0,0,2014,10,23
381,10,11,1012,1,0.9,0,0,2014,10,0
352,10,10,1012,2,1.79,0,0,2014,10,1
319,9,10,1012,2,3.58,0,0,2014,10,2
310,10,10,1011,3,0.89,0,0,2014,10,3
331,9,9,1011,2,1.79,0,0,2014,10,4
332,8,8,1011,2,3.58,0,0,2014,10,5
315,8,9,1011,2,5.37,0,0,2014,10,6
312,10,10,1011,2,7.16,0,0,2014,10,7
310,11,12,1012,2,10.29,0,0,2014,10,8
324,11,13,1012,2,12.08,0,0,2014,10,9
330,12,14,1012,2,13.87,0,0,2014,10,10
324,13,16,1012,1,0.89,0,0,2014,10,11
331,12,17,1011,1,1.78,0,0,2014,10,12
346,13,18,1011,0,1.79,0,0,2014,10,13
352,13,19,1010,0,3.58,0,0,2014,10,14
376,13,19,1010,0,5.37,0,0,2014,10,15
402,13,19,1010,0,7.16,0,0,2014,10,16
423,13,17,1010,0,8.05,0,0,2014,10,17
440,13,15,1011,1,0.89,0,0,2014,10,18
449,12,13,1011,0,0.89,0,0,2014,10,19
472,14,15,1012,0,2.68,0,0,2014,10,20
453,12,13,1012,1,0.89,0,0,2014,10,21
413,12,12,1013,1,1.78,0,0,2014,10,22
396,13,13,1014,1,2.67,0,0,2014,10,23
395,13,13,1014,2,1.79,0,0,2014,10,0
379,13,13,1015,2,3.58,0,0,2014,10,1
341,12,12,1016,2,6.71,0,0,2014,10,2
312,10,10,1016,2,10.73,0,0,2014,10,3
257,9,11,1017,3,1.79,0,0,2014,10,4
183,3,14,1019,2,4.02,0,0,2014,10,5
39,0,14,1020,2,9.83,0,0,2014,10,6
16,-2,14,1022,3,7.15,0,0,2014,10,7
14,-4,14,1025,3,12.96,0,0,2014,10,8
16,-4,14,1026,3,20.11,0,0,2014,10,9
10,-8,15,1027,3,28.16,0,0,2014,10,10
10,-9,16,1027,3,35.31,0,0,2014,10,11
9,-12,16,1027,3,43.36,0,0,2014,10,12
7,-11,16,1026,3,49.17,0,0,2014,10,13
9,-13,17,1026,3,54.09,0,0,2014,10,14
9,-11,18,1026,3,58.11,0,0,2014,10,15
10,-14,17,1026,3,62.13,0,0,2014,10,16
8,-12,16,1026,3,65.26,0,0,2014,10,17
9,-12,14,1027,3,68.39,0,0,2014,10,18
17,-13,14,1027,3,72.41,0,0,2014,10,19
15,-13,13,1028,2,4.92,0,0,2014,10,20
15,-13,12,1029,3,4.02,0,0,2014,10,21
12,-12,9,1030,3,7.15,0,0,2014,10,22
9,-13,10,1031,3,11.17,0,0,2014,10,23
10,-14,11,1031,3,15.19,0,0,2014,10,0
9,-15,10,1032,3,19.21,0,0,2014,10,1
12,-13,9,1032,3,22.34,0,0,2014,10,2
9,-13,9,1032,3,25.47,0,0,2014,10,3
13,-11,8,1032,3,27.26,0,0,2014,10,4
14,-9,6,1032,1,0.89,0,0,2014,10,5
12,-5,3,1033,1,1.34,0,0,2014,10,6
24,-5,3,1033,1,2.23,0,0,2014,10,7
23,-7,8,1034,1,3.12,0,0,2014,10,8
31,-10,10,1034,1,4.01,0,0,2014,10,9
57,-9,11,1034,1,5.8,0,0,2014,10,10
43,-11,13,1034,1,7.59,0,0,2014,10,11
35,-9,13,1033,0,3.13,0,0,2014,10,12
31,-10,14,1032,0,7.15,0,0,2014,10,13
30,-9,14,1031,0,10.28,0,0,2014,10,14
25,-7,15,1030,0,14.3,0,0,2014,10,15
33,-5,14,1030,0,17.43,0,0,2014,10,16
39,-6,13,1029,0,20.56,0,0,2014,10,17
40,-6,11,1030,0,23.69,0,0,2014,10,18
60,-6,11,1030,0,27.71,0,0,2014,10,19
68,-4,10,1030,0,30.84,0,0,2014,10,20
57,-2,9,1030,0,33.97,0,0,2014,10,21
51,0,8,1030,0,35.76,0,0,2014,10,22
26,1,5,1030,3,0.89,0,0,2014,10,23
50,1,5,1030,0,1.79,0,0,2014,10,0
42,0,5,1030,1,0.89,0,0,2014,10,1
43,1,5,1029,3,0.89,0,0,2014,10,2
74,1,5,1029,1,0.89,0,0,2014,10,3
87,0,4,1029,0,0.89,0,0,2014,10,4
78,0,3,1029,0,1.78,0,0,2014,10,5
77,1,3,1029,3,0.89,0,0,2014,10,6
91,1,3,1029,3,1.78,0,0,2014,10,7
99,3,6,1029,3,2.67,0,0,2014,10,8
92,1,8,1029,1,0.89,0,0,2014,10,9
83,2,10,1029,1,1.78,0,0,2014,10,10
94,3,11,1028,1,2.67,0,0,2014,10,11
90,3,13,1027,1,4.46,0,0,2014,10,12
68,3,14,1026,1,6.25,0,0,2014,10,13
60,2,14,1025,0,3.13,0,0,2014,10,14
53,2,14,1025,1,3.13,0,0,2014,10,15
51,2,14,1025,0,1.79,0,0,2014,10,16
52,2,14,1024,0,4.92,0,0,2014,10,17
51,2,13,1025,0,8.05,0,0,2014,10,18
47,2,14,1025,0,11.18,0,0,2014,10,19
47,3,12,1025,1,0.89,0,0,2014,10,20
59,5,10,1025,0,0.89,0,0,2014,10,21
59,5,10,1025,0,1.78,0,0,2014,10,22
74,6,9,1025,0,2.67,0,0,2014,10,23
93,5,8,1025,3,0.89,0,0,2014,10,0
101,5,8,1025,1,0.89,0,0,2014,10,1
111,6,7,1025,1,1.34,0,0,2014,10,2
139,5,7,1024,1,2.23,0,0,2014,10,3
129,5,6,1024,2,0.89,0,0,2014,10,4
127,4,5,1024,2,1.78,0,0,2014,10,5
114,5,6,1024,2,3.57,0,0,2014,10,6
98,4,6,1025,2,5.36,0,0,2014,10,7
102,5,8,1025,2,7.15,0,0,2014,10,8
106,6,10,1025,2,8.94,0,0,2014,10,9
111,5,12,1025,2,10.73,0,0,2014,10,10
106,4,14,1025,1,0.89,0,0,2014,10,11
105,4,15,1024,1,1.78,0,0,2014,10,12
108,4,16,1024,1,2.67,0,0,2014,10,13
107,4,16,1023,1,4.46,0,0,2014,10,14
113,4,16,1023,1,5.35,0,0,2014,10,15
126,4,15,1023,0,1.79,0,0,2014,10,16
141,6,14,1023,3,0.89,0,0,2014,10,17
158,7,12,1023,0,0.89,0,0,2014,10,18
170,7,11,1023,0,1.78,0,0,2014,10,19
176,7,11,1023,0,2.67,0,0,2014,10,20
183,7,11,1023,0,3.56,0,0,2014,10,21
193,7,12,1024,1,0.45,0,0,2014,10,22
215,8,11,1024,0,0.89,0,0,2014,10,23
215,7,11,1023,0,1.78,0,1,2014,10,0
210,7,11,1023,0,2.67,0,0,2014,10,1
214,7,11,1023,0,3.56,0,0,2014,10,2
214,6,11,1023,1,0.89,0,0,2014,10,3
272,7,10,1022,3,1.79,0,0,2014,10,4
198,7,10,1022,2,1.79,0,0,2014,10,5
176,8,10,1022,1,0.45,0,0,2014,10,6
159,8,10,1023,1,0.9,0,0,2014,10,7
158,8,11,1024,1,1.35,0,0,2014,10,8
137,7,12,1024,3,1.79,0,1,2014,10,9
156,7,12,1024,3,2.68,0,0,2014,10,10
161,6,13,1024,1,0.89,0,0,2014,10,11
163,6,14,1023,1,1.78,0,0,2014,10,12
178,7,14,1022,3,0.89,0,0,2014,10,13
180,7,15,1022,1,0.89,0,0,2014,10,14
179,6,15,1021,0,1.79,0,0,2014,10,15
182,6,15,1021,1,0.89,0,0,2014,10,16
192,7,14,1021,1,1.34,0,0,2014,10,17
199,8,13,1022,1,1.79,0,0,2014,10,18
208,8,12,1022,1,2.68,0,0,2014,10,19
212,8,13,1022,2,1.79,0,0,2014,10,20
193,8,12,1023,1,0.89,0,0,2014,10,21
205,8,12,1023,1,1.78,0,0,2014,10,22
206,9,12,1023,1,2.67,0,1,2014,10,23
212,10,11,1022,3,0.89,0,0,2014,10,0
216,9,11,1022,1,0.89,0,0,2014,10,1
232,8,12,1022,3,0.89,0,0,2014,10,2
223,9,11,1022,2,0.89,0,0,2014,10,3
229,9,11,1021,0,0.89,0,0,2014,10,4
206,9,11,1021,2,0.89,0,0,2014,10,5
194,9,11,1021,1,0.89,0,0,2014,10,6
211,9,12,1021,3,0.89,0,0,2014,10,7
225,10,12,1022,3,1.78,0,0,2014,10,8
169,10,14,1022,1,0.89,0,0,2014,10,9
144,10,14,1022,1,2.68,0,0,2014,10,10
150,10,14,1021,1,3.57,0,1,2014,10,11
144,10,15,1021,0,1.79,0,0,2014,10,12
143,10,15,1020,0,3.58,0,1,2014,10,13
143,10,15,1019,0,5.37,0,2,2014,10,14
145,9,15,1019,0,7.16,0,0,2014,10,15
152,9,15,1019,0,8.95,0,0,2014,10,16
165,10,14,1018,1,0.89,0,0,2014,10,17
176,9,14,1019,1,1.78,0,0,2014,10,18
209,9,13,1019,1,2.67,0,0,2014,10,19
224,10,13,1019,1,3.56,0,0,2014,10,20
200,10,14,1020,0,1.79,0,0,2014,10,21
188,10,14,1020,0,4.92,0,0,2014,10,22
184,10,13,1019,0,6.71,0,0,2014,10,23
180,10,13,1019,2,1.79,0,0,2014,11,0
189,8,9,1019,1,0.89,0,0,2014,11,1
215,8,9,1019,1,1.34,0,0,2014,11,2
180,8,8,1019,2,1.79,0,0,2014,11,3
81,6,6,1019,1,0.89,0,0,2014,11,4
78,4,4,1019,2,1.79,0,0,2014,11,5
24,5,6,1019,3,0.89,0,0,2014,11,6
26,5,5,1020,1,0.89,0,0,2014,11,7
29,6,8,1020,1,1.78,0,0,2014,11,8
22,6,11,1020,1,2.67,0,0,2014,11,9
14,2,14,1021,2,4.92,0,0,2014,11,10
11,-2,15,1020,2,12.97,0,0,2014,11,11
12,-6,15,1020,2,20.12,0,0,2014,11,12
11,-6,15,1019,2,25.93,0,0,2014,11,13
13,-7,16,1018,2,31.74,0,0,2014,11,14
12,-7,16,1018,2,37.55,0,0,2014,11,15
9,-9,15,1018,2,44.7,0,0,2014,11,16
10,-8,15,1018,2,50.51,0,0,2014,11,17
10,-7,14,1018,2,56.32,0,0,2014,11,18
15,-6,14,1019,2,61.24,0,0,2014,11,19
18,-5,14,1019,2,65.26,0,0,2014,11,20
18,-5,13,1020,2,69.28,0,0,2014,11,21
14,-7,13,1021,2,77.33,0,0,2014,11,22
16,-8,12,1021,2,88.51,0,0,2014,11,23
10,-10,11,1022,2,98.34,0,0,2014,11,0
9,-10,10,1022,2,106.39,0,0,2014,11,1
6,-11,10,1022,2,113.54,0,0,2014,11,2
8,-12,9,1022,2,120.69,0,0,2014,11,3
6,-11,9,1022,2,130.52,0,0,2014,11,4
3,-11,9,1023,2,138.57,0,0,2014,11,5
2,-10,8,1023,2,147.51,0,0,2014,11,6
8,-9,9,1024,2,153.32,0,0,2014,11,7
8,-8,10,1025,2,159.13,0,0,2014,11,8
7,-9,11,1026,2,164.05,0,0,2014,11,9
6,-10,11,1025,2,171.2,0,0,2014,11,10
8,-10,12,1025,2,177.01,0,0,2014,11,11
6,-10,14,1024,2,184.16,0,0,2014,11,12
9,-12,14,1023,2,193.99,0,0,2014,11,13
8,-12,14,1022,2,202.93,0,0,2014,11,14
7,-12,15,1022,2,210.08,0,0,2014,11,15
10,-12,15,1022,2,218.13,0,0,2014,11,16
10,-12,14,1022,2,223.94,0,0,2014,11,17
11,-11,13,1022,2,229.75,0,0,2014,11,18
10,-11,12,1022,2,234.67,0,0,2014,11,19
7,-11,12,1022,2,238.69,0,0,2014,11,20
8,-7,8,1023,2,240.48,0,0,2014,11,21
7,-5,5,1022,1,0.89,0,0,2014,11,22
10,-4,5,1022,1,1.78,0,0,2014,11,23
17,-3,3,1022,1,2.67,0,0,2014,11,0
22,-3,3,1022,1,3.12,0,0,2014,11,1
28,-5,4,1022,1,4.91,0,0,2014,11,2
28,-3,3,1022,3,0.89,0,0,2014,11,3
26,-3,3,1022,1,0.45,0,0,2014,11,4
25,-4,1,1022,2,3.13,0,0,2014,11,5
20,-3,0,1022,1,0.89,0,0,2014,11,6
11,-3,0,1022,1,1.78,0,0,2014,11,7
28,-1,5,1023,0,1.79,0,0,2014,11,8
39,-4,10,1023,1,0.89,0,0,2014,11,9
38,-6,13,1022,2,1.79,0,0,2014,11,10
14,-5,15,1022,1,1.79,0,0,2014,11,11
11,-5,17,1021,1,3.58,0,0,2014,11,12
18,-7,18,1019,0,3.13,0,0,2014,11,13
8,-8,19,1018,0,6.26,0,0,2014,11,14
10,-8,20,1018,0,9.39,0,0,2014,11,15
10,-8,20,1018,0,12.52,0,0,2014,11,16
11,-8,20,1018,0,15.65,0,0,2014,11,17
23,-8,20,1018,0,18.78,0,0,2014,11,18
34,-5,14.66666667,1018,1,0.89,0,0,2014,11,19
40,1,9.333333332999999,1018,1,1.78,0,0,2014,11,20
43,0,4,1017,1,2.67,0,0,2014,11,21
48,0,4,1017,1,3.56,0,0,2014,11,22
57,0,4,1017,1,4.45,0,0,2014,11,23
61,0,4,1017,1,5.34,0,0,2014,11,0
60,0,4,1017,1,6.23,0,0,2014,11,1
68,-1,2,1017,3,1.79,0,0,2014,11,2
76,0,2,1016,3,2.68,0,0,2014,11,3
72,0,2,1016,1,0.45,0,0,2014,11,4
80,0,1,1016,1,0.9,0,0,2014,11,5
80,-1,1,1016,1,1.79,0,0,2014,11,6
66,0,1,1016,1,2.68,0,0,2014,11,7
64,1,3,1017,3,0.89,0,0,2014,11,8
85,0,7,1017,1,0.89,0,0,2014,11,9
96,-1,10,1017,0,1.79,0,0,2014,11,10
109,-1,11,1017,0,3.58,0,0,2014,11,11
118,0,13,1016,0,5.37,0,0,2014,11,12
141,-1,14,1015,0,8.5,0,0,2014,11,13
159,-1,15,1014,0,12.52,0,0,2014,11,14
153,0,15,1014,1,3.13,0,0,2014,11,15
153,0,15,1013,0,4.02,0,0,2014,11,16
152,1,12,1013,1,0.45,0,0,2014,11,17
157,3,8,1014,1,1.34,0,0,2014,11,18
159,3,7,1015,1,2.23,0,0,2014,11,19
196,3,6,1015,3,0.89,0,0,2014,11,20
208,3,5,1015,1,0.89,0,0,2014,11,21
215,2,5,1016,1,1.78,0,0,2014,11,22
255,2,4,1016,1,2.67,0,0,2014,11,23
239,1,4,1016,2,3.13,0,0,2014,11,0
232,1,4,1016,1,0.89,0,0,2014,11,1
210,2,3,1017,3,1.79,0,0,2014,11,2
184,0,3,1016,2,4.02,0,0,2014,11,3
174,0,4,1016,1,0.89,0,0,2014,11,4
164,-1,2,1016,2,1.79,0,0,2014,11,5
147,-1,3,1016,2,4.92,0,0,2014,11,6
98,-1,3,1017,2,6.71,0,0,2014,11,7
136,2,5,1018,2,8.5,0,0,2014,11,8
137,3,10,1018,2,10.29,0,0,2014,11,9
90,-2,14,1018,1,0.89,0,0,2014,11,10
14,-4,17,1018,2,1.79,0,0,2014,11,11
8,-8,19,1017,2,7.6,0,0,2014,11,12
8,-8,20,1016,2,14.75,0,0,2014,11,13
11,-9,20,1016,2,22.8,0,0,2014,11,14
9,-8,20,1016,2,29.95,0,0,2014,11,15
6,-8,20,1016,2,37.1,0,0,2014,11,16
6,-8,19,1016,2,41.12,0,0,2014,11,17
10,-8,18,1017,2,46.93,0,0,2014,11,18
10,-5,15,1019,2,50.95,0,0,2014,11,19
7,-7,13,1020,3,4.02,0,0,2014,11,20
6,-7,14,1022,2,4.92,0,0,2014,11,21
5,-6,10,1023,2,8.05,0,0,2014,11,22
6,-7,7,1024,3,1.79,0,0,2014,11,23
4,-7,7,1025,2,4.02,0,0,2014,11,0
5,-7,5,1025,2,8.04,0,0,2014,11,1
4,-8,7,1026,2,9.83,0,0,2014,11,2
3,-7,4,1026,2,11.62,0,0,2014,11,3
8,-7,5,1027,3,3.13,0,0,2014,11,4
9,-8,7,1028,3,4.92,0,0,2014,11,5
7,-8,7,1029,3,8.94,0,0,2014,11,6
7,-7,6,1029,3,13.86,0,0,2014,11,7
9,-6,8,1031,3,18.78,0,0,2014,11,8
11,-8,9,1032,3,24.59,0,0,2014,11,9
0,-8,9,1032,3,29.51,0,0,2014,11,10
9,-9,10,1032,3,35.32,0,0,2014,11,11
7,-12,10,1031,3,41.13,0,0,2014,11,12
4,-14,11,1030,3,46.05,0,0,2014,11,13
3,-16,11,1029,3,51.86,0,0,2014,11,14
4,-15,12,1029,3,55.88,0,0,2014,11,15
7,-17,12,1029,3,59.01,0,0,2014,11,16
6,-13,9,1030,3,59.9,0,0,2014,11,17
6,-8,5,1030,1,0.89,0,0,2014,11,18
33,-7,5,1031,1,1.78,0,0,2014,11,19
40,-5,4,1031,1,2.67,0,0,2014,11,20
40,-4,4,1032,0,0.89,0,0,2014,11,21
48,-5,2,1033,1,0.89,0,0,2014,11,22
44,-3,2,1033,0,0.89,0,0,2014,11,23
41,-3,2,1033,0,1.78,0,0,2014,11,0
44,-4,2,1033,1,0.89,0,0,2014,11,1
45,-5,3,1032,1,1.78,0,0,2014,11,2
79,-5,0,1032,1,2.67,0,0,2014,11,3
76,-4,1,1032,1,3.56,0,0,2014,11,4
79,-3,0,1032,0,0.89,0,0,2014,11,5
90,-4,0,1032,2,0.89,0,0,2014,11,6
73,-4,1,1033,2,1.78,0,0,2014,11,7
70,-4,1,1033,3,0.89,0,0,2014,11,8
66,-6,5,1034,1,0.89,0,0,2014,11,9
59,-7,6,1034,1,1.78,0,0,2014,11,10
62,-7,7,1033,1,2.67,0,0,2014,11,11
60,-6,8,1033,1,3.56,0,0,2014,11,12
41,-5,8,1032,1,4.45,0,0,2014,11,13
38,-6,9,1031,1,5.34,0,0,2014,11,14
33,-5,9,1030,3,1.79,0,0,2014,11,15
18,-4,9,1030,1,0.89,0,0,2014,11,16
28,-4,8,1030,1,1.78,0,0,2014,11,17
46,-3,5,1030,1,2.67,0,0,2014,11,18
51,-4,8,1030,0,3.13,0,0,2014,11,19
57,-3,8,1030,0,4.92,0,0,2014,11,20
37,-1,7,1031,1,1.79,0,0,2014,11,21
35,0,3,1031,1,2.68,0,0,2014,11,22
41,-1,2,1030,0,0.89,0,0,2014,11,23
46,-1,1,1030,1,0.89,0,0,2014,11,0
56,-2,-1,1030,2,1.79,0,0,2014,11,1
69,-3,-1,1030,2,3.58,0,0,2014,11,2
79,-1,0,1029,1,0.89,0,0,2014,11,3
76,-2,0,1029,2,0.89,0,0,2014,11,4
65,-2,-1,1029,2,2.68,0,0,2014,11,5
69,-5,-2,1029,2,5.81,0,0,2014,11,6
74,-4,0,1029,2,7.6,0,0,2014,11,7
79,-2,3,1030,2,10.73,0,0,2014,11,8
78,-2,5,1030,2,13.86,0,0,2014,11,9
87,-3,8,1029,2,15.65,0,0,2014,11,10
82,-2,9,1029,2,17.44,0,0,2014,11,11
74,-2,11,1028,1,1.79,0,0,2014,11,12
77,-4,11,1027,1,2.68,0,0,2014,11,13
84,-2,12,1026,0,1.79,0,0,2014,11,14
87,-2,13,1025,0,3.58,0,0,2014,11,15
91,-2,12,1025,0,7.6,0,0,2014,11,16
77,-2,11,1025,0,10.73,0,0,2014,11,17
74,-1,11,1025,1,1.79,0,0,2014,11,18
84,-1,6,1026,1,2.68,0,0,2014,11,19
89,-1,3,1026,1,3.57,0,0,2014,11,20
94,0,2,1027,3,0.89,0,0,2014,11,21
92,-1,2,1027,0,0.89,0,0,2014,11,22
97,0,1,1027,1,0.45,0,0,2014,11,23
92,-2,0,1027,2,1.79,0,0,2014,11,0
98,-2,-1,1028,2,3.58,0,0,2014,11,1
116,-1,0,1027,1,0.89,0,0,2014,11,2
113,-2,-1,1027,2,1.79,0,0,2014,11,3
101,-4,-2,1027,2,3.58,0,0,2014,11,4
87,-4,-1,1027,2,7.6,0,0,2014,11,5
54,-4,-1,1027,2,9.39,0,0,2014,11,6
50,-5,-1,1027,2,12.52,0,0,2014,11,7
42,-4,3,1027,2,16.54,0,0,2014,11,8
38,-3,8,1028,2,19.67,0,0,2014,11,9
38,-7,11,1027,2,22.8,0,0,2014,11,10
39,-9,12,1027,2,24.59,0,0,2014,11,11
33,-9,14,1025,1,1.79,0,0,2014,11,12
34,-8,16,1024,2,1.79,0,0,2014,11,13
40,-7,16,1023,0,3.13,0,0,2014,11,14
48,-5,16,1023,0,6.26,0,0,2014,11,15
45,-5,15,1023,0,9.39,0,0,2014,11,16
39,-4,15,1023,0,11.18,0,0,2014,11,17
44,-3,9,1023,0,12.97,0,0,2014,11,18
57,-1,6,1023,1,0.89,0,0,2014,11,19
77,0,5,1024,1,1.78,0,0,2014,11,20
76,-1,3,1024,1,2.67,0,0,2014,11,21
98,-1,3,1024,1,3.12,0,0,2014,11,22
101,-2,1,1024,3,0.89,0,0,2014,11,23
104,-1,2,1024,3,1.78,0,0,2014,11,0
106,-1,1,1024,1,0.89,0,0,2014,11,1
108,-2,-1,1024,2,1.79,0,0,2014,11,2
98,-4,2,1023,2,3.58,0,0,2014,11,3
79,-5,1,1023,2,5.37,0,0,2014,11,4
44,-6,1,1023,2,7.16,0,0,2014,11,5
33,-6,-1,1023,2,8.95,0,0,2014,11,6
45,-6,-1,1023,2,10.74,0,0,2014,11,7
53,-4,5,1024,2,12.53,0,0,2014,11,8
47,-5,8,1024,2,14.32,0,0,2014,11,9
42,-6,10,1023,2,16.11,0,0,2014,11,10
34,-7,12,1023,1,0.89,0,0,2014,11,11
38,-8,14,1022,1,1.78,0,0,2014,11,12
41,-5,15,1021,0,1.79,0,0,2014,11,13
56,-6,15,1020,0,4.92,0,0,2014,11,14
59,-6,15,1019,0,8.05,0,0,2014,11,15
68,-6,15,1019,0,11.18,0,0,2014,11,16
79,-4,13,1019,1,0.45,0,0,2014,11,17
79,-2,9,1019,1,1.34,0,0,2014,11,18
111,-1,12,1020,0,4.02,0,0,2014,11,19
147,1,9,1019,0,5.81,0,0,2014,11,20
153,0,5,1019,1,0.89,0,0,2014,11,21
145,0,4,1019,1,1.78,0,0,2014,11,22
143,1,4,1019,1,2.67,0,0,2014,11,23
144,1,2,1019,1,3.12,0,0,2014,11,0
200,0,2,1019,1,4.01,0,0,2014,11,1
239,0,1,1018,1,4.9,0,0,2014,11,2
185,-1,2,1018,1,5.79,0,0,2014,11,3
163,0,2,1018,1,6.68,0,0,2014,11,4
28,-2,7,1017,2,3.13,0,0,2014,11,5
12,-2,5,1018,2,4.92,0,0,2014,11,6
9,-7,11,1018,2,12.97,0,0,2014,11,7
9,-7,11,1018,2,18.78,0,0,2014,11,8
11,-7,11,1018,2,25.93,0,0,2014,11,9
15,-8,12,1018,2,33.98,0,0,2014,11,10
13,-7,13,1018,2,42.03,0,0,2014,11,11
14,-7,14,1018,2,53.21,0,0,2014,11,12
17,-5,13,1017,2,63.04,0,0,2014,11,13
18,-6,12,1018,2,71.98,0,0,2014,11,14
16,-7,12,1018,2,80.92,0,0,2014,11,15
11,-8,12,1018,2,90.75,0,0,2014,11,16
7,-8,11,1018,2,98.8,0,0,2014,11,17
9,-8,9,1018,2,103.72,0,0,2014,11,18
13,-8,11,1019,2,106.85,0,0,2014,11,19
16,-6,6,1019,2,108.64,0,0,2014,11,20
8,-10,10,1021,2,116.69,0,0,2014,11,21
19,-13,9,1022,2,124.74,0,0,2014,11,22
8,-15,8,1023,2,133.68,0,0,2014,11,23
9,-14,7,1023,2,140.83,0,0,2014,11,0
5,-15,7,1023,2,148.88,0,0,2014,11,1
2,-15,6,1023,2,156.03,0,0,2014,11,2
2,-16,6,1023,2,161.84,0,0,2014,11,3
3,-15,4,1023,2,165.86,0,0,2014,11,4
3,-16,5,1023,2,173.91,0,0,2014,11,5
6,-16,4,1023,2,181.96,0,0,2014,11,6
4,-18,3,1024,2,191.79,0,0,2014,11,7
4,-19,4,1026,2,202.97,0,0,2014,11,8
5,-20,5,1027,2,215.04,0,0,2014,11,9
6,-22,6,1027,2,227.11,0,0,2014,11,10
6,-22,6,1027,2,240.07,0,0,2014,11,11
5,-22,7,1027,2,252.14,0,0,2014,11,12
4,-21,8,1026,2,261.97,0,0,2014,11,13
6,-21,8,1026,2,271.8,0,0,2014,11,14
5,-20,8,1025,2,279.85,0,0,2014,11,15
3,-19,8,1025,2,284.77,0,0,2014,11,16
5,-17,5,1025,2,288.79,0,0,2014,11,17
7,-18,6,1026,2,293.71,0,0,2014,11,18
9,-17,5,1026,2,299.52,0,0,2014,11,19
11,-17,5,1027,2,306.67,0,0,2014,11,20
12,-15,3,1027,2,313.82,0,0,2014,11,21
15,-16,3,1028,3,1.79,0,0,2014,11,22
